2024-10-29 09:40:51,567 INFO    StreamThr :614111 [internal.py:wandb_internal():85] W&B internal server running at pid: 614111, started at: 2024-10-29 09:40:51.566997
2024-10-29 09:40:52,176 DEBUG   HandlerThread:614111 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-1015-nvidia-x86_64-with-glibc2.39', 'python': '3.12.3', 'heartbeatAt': '2024-10-29T09:40:52.171906', 'startedAt': '2024-10-29T09:40:51.563268', 'docker': None, 'cuda': None, 'args': ('-dn', 'mvtec', '-dp', '../datasets/mvtec', '-e', '100', '-bs', '30'), 'state': 'running', 'program': '/home/zeddo123/anom/RD4AD/easy_train.py', 'codePathLocal': 'easy_train.py', 'codePath': 'easy_train.py', 'git': {'remote': 'https://github.com/hq-deng/RD4AD', 'commit': '6554076872c65f8784f6ece8cfb39ce77e1aee12'}, 'email': None, 'root': '/home/zeddo123/anom/RD4AD', 'host': '9arnita', 'username': 'zeddo123', 'executable': '/home/zeddo123/anom/RD4AD/venv/bin/python', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 5050.411718750001, 'min': 800.0, 'max': 5087.5}, 'cpu_freq_per_core': [{'current': 5730.978, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5699.942, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 6000.0}, {'current': 5700.0, 'min': 800.0, 'max': 6000.0}, {'current': 5700.0, 'min': 800.0, 'max': 6000.0}, {'current': 5700.0, 'min': 800.0, 'max': 6000.0}, {'current': 5686.038, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5694.339, 'min': 800.0, 'max': 5700.0}, {'current': 4377.564, 'min': 800.0, 'max': 4400.0}, {'current': 4400.026, 'min': 800.0, 'max': 4400.0}, {'current': 4399.981, 'min': 800.0, 'max': 4400.0}, {'current': 4399.978, 'min': 800.0, 'max': 4400.0}, {'current': 4400.055, 'min': 800.0, 'max': 4400.0}, {'current': 4400.142, 'min': 800.0, 'max': 4400.0}, {'current': 4475.735, 'min': 800.0, 'max': 4400.0}, {'current': 4404.611, 'min': 800.0, 'max': 4400.0}, {'current': 4399.93, 'min': 800.0, 'max': 4400.0}, {'current': 4399.932, 'min': 800.0, 'max': 4400.0}, {'current': 4399.922, 'min': 800.0, 'max': 4400.0}, {'current': 4295.394, 'min': 800.0, 'max': 4400.0}, {'current': 4399.988, 'min': 800.0, 'max': 4400.0}, {'current': 4399.958, 'min': 800.0, 'max': 4400.0}, {'current': 4400.096, 'min': 800.0, 'max': 4400.0}, {'current': 4401.34, 'min': 800.0, 'max': 4400.0}], 'disk': {'/': {'total': 914.7823104858398, 'used': 753.9512672424316}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.566368103027344}}
2024-10-29 09:40:52,176 INFO    HandlerThread:614111 [system_monitor.py:probe():224] Finished collecting system info
2024-10-29 09:40:52,176 INFO    HandlerThread:614111 [system_monitor.py:probe():227] Publishing system info
2024-10-29 09:40:52,176 INFO    HandlerThread:614111 [system_monitor.py:probe():229] Finished publishing system info
2024-10-29 09:40:52,179 DEBUG   SenderThread:614111 [sender.py:send():391] send: files
2024-10-29 09:40:52,179 INFO    SenderThread:614111 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-10-29 09:40:52,207 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: python_packages
2024-10-29 09:40:52,207 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: python_packages
2024-10-29 09:40:52,247 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: stop_status
2024-10-29 09:40:52,247 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-29 09:40:52,247 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: stop_status
2024-10-29 09:40:52,439 DEBUG   SenderThread:614111 [sender.py:send():391] send: telemetry
2024-10-29 09:40:52,818 INFO    wandb-upload_0:614111 [upload_job.py:push():130] Uploaded file /tmp/tmpfo9ty2lfwandb/otbkwuc3-wandb-metadata.json
2024-10-29 09:40:53,041 INFO    Thread-12 :614111 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/requirements.txt
2024-10-29 09:40:53,042 INFO    Thread-12 :614111 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/output.log
2024-10-29 09:40:53,042 INFO    Thread-12 :614111 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/wandb-metadata.json
2024-10-29 09:40:53,207 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-29 09:40:54,207 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-29 09:40:55,042 INFO    Thread-12 :614111 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/output.log
2024-10-29 09:40:55,249 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-29 09:40:56,025 DEBUG   SenderThread:614111 [sender.py:send():391] send: telemetry
2024-10-29 09:40:56,216 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-29 09:40:56,498 DEBUG   SenderThread:614111 [sender.py:send():391] send: exit
2024-10-29 09:40:56,498 INFO    SenderThread:614111 [sender.py:send_exit():598] handling exit code: 1
2024-10-29 09:40:56,498 INFO    SenderThread:614111 [sender.py:send_exit():600] handling runtime: 4
2024-10-29 09:40:56,498 INFO    SenderThread:614111 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-10-29 09:40:56,498 INFO    SenderThread:614111 [sender.py:send_exit():606] send defer
2024-10-29 09:40:56,499 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:40:56,499 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 0
2024-10-29 09:40:56,499 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:40:56,499 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 0
2024-10-29 09:40:56,499 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 1
2024-10-29 09:40:56,499 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:40:56,499 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 1
2024-10-29 09:40:56,499 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:40:56,499 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 1
2024-10-29 09:40:56,499 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 2
2024-10-29 09:40:56,499 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:40:56,499 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 2
2024-10-29 09:40:56,499 INFO    HandlerThread:614111 [system_monitor.py:finish():203] Stopping system monitor
2024-10-29 09:40:56,499 DEBUG   SystemMonitor:614111 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-10-29 09:40:56,499 DEBUG   SystemMonitor:614111 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-10-29 09:40:56,499 DEBUG   SystemMonitor:614111 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-10-29 09:40:56,500 INFO    HandlerThread:614111 [interfaces.py:finish():200] Joined cpu monitor
2024-10-29 09:40:56,500 INFO    HandlerThread:614111 [interfaces.py:finish():200] Joined disk monitor
2024-10-29 09:40:56,525 INFO    HandlerThread:614111 [interfaces.py:finish():200] Joined gpu monitor
2024-10-29 09:40:56,525 INFO    HandlerThread:614111 [interfaces.py:finish():200] Joined memory monitor
2024-10-29 09:40:56,525 INFO    HandlerThread:614111 [interfaces.py:finish():200] Joined network monitor
2024-10-29 09:40:56,525 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:40:56,525 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 2
2024-10-29 09:40:56,525 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 3
2024-10-29 09:40:56,525 DEBUG   SenderThread:614111 [sender.py:send():391] send: stats
2024-10-29 09:40:56,525 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:40:56,526 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 3
2024-10-29 09:40:56,526 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:40:56,526 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 3
2024-10-29 09:40:56,526 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 4
2024-10-29 09:40:56,526 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:40:56,526 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 4
2024-10-29 09:40:56,526 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:40:56,526 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 4
2024-10-29 09:40:56,526 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 5
2024-10-29 09:40:56,526 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:40:56,526 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 5
2024-10-29 09:40:56,526 DEBUG   SenderThread:614111 [sender.py:send():391] send: summary
2024-10-29 09:40:56,526 INFO    SenderThread:614111 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-10-29 09:40:56,526 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:40:56,526 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 5
2024-10-29 09:40:56,526 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 6
2024-10-29 09:40:56,526 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:40:56,526 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 6
2024-10-29 09:40:56,526 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:40:56,526 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 6
2024-10-29 09:40:56,528 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: status_report
2024-10-29 09:40:56,687 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 7
2024-10-29 09:40:56,688 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:40:56,688 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 7
2024-10-29 09:40:56,688 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:40:56,688 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 7
2024-10-29 09:40:57,042 INFO    Thread-12 :614111 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/config.yaml
2024-10-29 09:40:57,042 INFO    Thread-12 :614111 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/wandb-summary.json
2024-10-29 09:40:57,497 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: poll_exit
2024-10-29 09:40:58,463 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 8
2024-10-29 09:40:58,463 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: poll_exit
2024-10-29 09:40:58,463 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:40:58,464 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 8
2024-10-29 09:40:58,464 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:40:58,464 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 8
2024-10-29 09:40:58,464 INFO    SenderThread:614111 [job_builder.py:build():443] Attempting to build job artifact
2024-10-29 09:40:58,464 INFO    SenderThread:614111 [job_builder.py:_get_source_type():572] is repo sourced job
2024-10-29 09:40:58,475 INFO    SenderThread:614111 [job_builder.py:build():548] adding wandb-job metadata file
2024-10-29 09:40:58,498 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: poll_exit
2024-10-29 09:40:58,515 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 9
2024-10-29 09:40:58,515 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: poll_exit
2024-10-29 09:40:58,515 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:40:58,515 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 9
2024-10-29 09:40:58,515 DEBUG   SenderThread:614111 [sender.py:send():391] send: artifact
2024-10-29 09:40:59,043 INFO    Thread-12 :614111 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/output.log
2024-10-29 09:40:59,377 INFO    SenderThread:614111 [sender.py:send_artifact():1549] sent artifact job-https___github.com_hq-deng_RD4AD_easy_train.py - {'id': 'QXJ0aWZhY3Q6MTE1OTY0MTc0OA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNTg4MTI4Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE1OTkxODQzOA==', 'versionIndex': 5}}}
2024-10-29 09:40:59,378 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:40:59,378 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 9
2024-10-29 09:40:59,378 INFO    SenderThread:614111 [dir_watcher.py:finish():358] shutting down directory watcher
2024-10-29 09:40:59,498 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: poll_exit
2024-10-29 09:41:00,043 INFO    SenderThread:614111 [dir_watcher.py:finish():388] scan: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files
2024-10-29 09:41:00,043 INFO    SenderThread:614111 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/config.yaml config.yaml
2024-10-29 09:41:00,043 INFO    SenderThread:614111 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/output.log output.log
2024-10-29 09:41:00,043 INFO    SenderThread:614111 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/wandb-metadata.json wandb-metadata.json
2024-10-29 09:41:00,043 INFO    SenderThread:614111 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/requirements.txt requirements.txt
2024-10-29 09:41:00,044 INFO    SenderThread:614111 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/wandb-summary.json wandb-summary.json
2024-10-29 09:41:00,044 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 10
2024-10-29 09:41:00,044 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: poll_exit
2024-10-29 09:41:00,044 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:41:00,044 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 10
2024-10-29 09:41:00,047 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:41:00,047 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 10
2024-10-29 09:41:00,047 INFO    SenderThread:614111 [file_pusher.py:finish():169] shutting down file pusher
2024-10-29 09:41:00,430 INFO    wandb-upload_0:614111 [upload_job.py:push():130] Uploaded file /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/output.log
2024-10-29 09:41:00,491 INFO    wandb-upload_1:614111 [upload_job.py:push():130] Uploaded file /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/config.yaml
2024-10-29 09:41:00,498 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: poll_exit
2024-10-29 09:41:00,498 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: poll_exit
2024-10-29 09:41:00,521 INFO    wandb-upload_2:614111 [upload_job.py:push():130] Uploaded file /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/requirements.txt
2024-10-29 09:41:00,524 INFO    wandb-upload_3:614111 [upload_job.py:push():130] Uploaded file /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/files/wandb-summary.json
2024-10-29 09:41:00,724 INFO    Thread-11 (_thread_body):614111 [sender.py:transition_state():626] send defer: 11
2024-10-29 09:41:00,724 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:41:00,725 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 11
2024-10-29 09:41:00,725 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:41:00,725 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 11
2024-10-29 09:41:00,725 INFO    SenderThread:614111 [file_pusher.py:join():175] waiting for file pusher
2024-10-29 09:41:00,725 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 12
2024-10-29 09:41:00,725 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:41:00,725 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 12
2024-10-29 09:41:00,725 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:41:00,725 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 12
2024-10-29 09:41:00,725 INFO    SenderThread:614111 [file_stream.py:finish():601] file stream finish called
2024-10-29 09:41:00,918 INFO    SenderThread:614111 [file_stream.py:finish():605] file stream finish is done
2024-10-29 09:41:00,918 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 13
2024-10-29 09:41:00,918 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:41:00,918 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 13
2024-10-29 09:41:00,918 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:41:00,918 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 13
2024-10-29 09:41:00,918 INFO    SenderThread:614111 [sender.py:transition_state():626] send defer: 14
2024-10-29 09:41:00,918 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: defer
2024-10-29 09:41:00,918 INFO    HandlerThread:614111 [handler.py:handle_request_defer():184] handle defer: 14
2024-10-29 09:41:00,918 DEBUG   SenderThread:614111 [sender.py:send():391] send: final
2024-10-29 09:41:00,918 DEBUG   SenderThread:614111 [sender.py:send():391] send: footer
2024-10-29 09:41:00,919 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: defer
2024-10-29 09:41:00,919 INFO    SenderThread:614111 [sender.py:send_request_defer():622] handle sender defer: 14
2024-10-29 09:41:00,919 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: poll_exit
2024-10-29 09:41:00,919 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: poll_exit
2024-10-29 09:41:00,919 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: server_info
2024-10-29 09:41:00,919 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: server_info
2024-10-29 09:41:00,920 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: poll_exit
2024-10-29 09:41:00,920 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: get_summary
2024-10-29 09:41:00,920 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: sampled_history
2024-10-29 09:41:00,920 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-29 09:41:01,052 DEBUG   SenderThread:614111 [sender.py:send_request():418] send_request: poll_exit
2024-10-29 09:41:01,053 INFO    MainThread:614111 [wandb_run.py:_footer_history_summary_info():4076] rendering history
2024-10-29 09:41:01,053 INFO    MainThread:614111 [wandb_run.py:_footer_history_summary_info():4108] rendering summary
2024-10-29 09:41:01,053 INFO    MainThread:614111 [wandb_run.py:_footer_sync_info():4035] logging synced files
2024-10-29 09:41:01,053 DEBUG   HandlerThread:614111 [handler.py:handle_request():158] handle_request: shutdown
2024-10-29 09:41:01,053 INFO    HandlerThread:614111 [handler.py:finish():880] shutting down handler
2024-10-29 09:41:01,920 INFO    WriterThread:614111 [datastore.py:close():296] close: /home/zeddo123/anom/RD4AD/wandb/run-20241029_094051-zt7ud2tz/run-zt7ud2tz.wandb
2024-10-29 09:41:02,053 INFO    SenderThread:614111 [sender.py:finish():1631] shutting down sender
2024-10-29 09:41:02,053 INFO    SenderThread:614111 [file_pusher.py:finish():169] shutting down file pusher
2024-10-29 09:41:02,053 INFO    SenderThread:614111 [file_pusher.py:join():175] waiting for file pusher
