2024-11-22 14:31:29,249 INFO    StreamThr :1028304 [internal.py:wandb_internal():85] W&B internal server running at pid: 1028304, started at: 2024-11-22 14:31:29.249658
2024-11-22 14:31:29,895 DEBUG   HandlerThread:1028304 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-1017-nvidia-x86_64-with-glibc2.39', 'python': '3.12.3', 'heartbeatAt': '2024-11-22T14:31:29.891771', 'startedAt': '2024-11-22T14:31:29.247788', 'docker': None, 'cuda': None, 'args': ('-dn', 'chexpert', '-dp', '../datasets/chexpert_mvtec', '-e', '100', '-bs', '10'), 'state': 'running', 'program': '/home/zeddo123/anom/RD4AD/easy_train.py', 'codePathLocal': 'easy_train.py', 'codePath': 'easy_train.py', 'git': {'remote': 'https://github.com/hq-deng/RD4AD', 'commit': '6554076872c65f8784f6ece8cfb39ce77e1aee12'}, 'email': None, 'root': '/home/zeddo123/anom/RD4AD', 'host': '9arnita', 'username': 'zeddo123', 'executable': '/home/zeddo123/anom/RD4AD/venv/bin/python', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 5050.01178125, 'min': 800.0, 'max': 5087.5}, 'cpu_freq_per_core': [{'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5699.942, 'min': 800.0, 'max': 5700.0}, {'current': 5678.731, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 6000.0}, {'current': 5700.0, 'min': 800.0, 'max': 6000.0}, {'current': 5739.31, 'min': 800.0, 'max': 6000.0}, {'current': 5700.0, 'min': 800.0, 'max': 6000.0}, {'current': 5699.942, 'min': 800.0, 'max': 5700.0}, {'current': 5700.0, 'min': 800.0, 'max': 5700.0}, {'current': 5699.942, 'min': 800.0, 'max': 5700.0}, {'current': 5697.068, 'min': 800.0, 'max': 5700.0}, {'current': 4399.989, 'min': 800.0, 'max': 4400.0}, {'current': 4400.09, 'min': 800.0, 'max': 4400.0}, {'current': 4400.085, 'min': 800.0, 'max': 4400.0}, {'current': 4400.092, 'min': 800.0, 'max': 4400.0}, {'current': 4400.061, 'min': 800.0, 'max': 4400.0}, {'current': 4400.07, 'min': 800.0, 'max': 4400.0}, {'current': 4400.044, 'min': 800.0, 'max': 4400.0}, {'current': 4400.075, 'min': 800.0, 'max': 4400.0}, {'current': 4399.39, 'min': 800.0, 'max': 4400.0}, {'current': 4399.837, 'min': 800.0, 'max': 4400.0}, {'current': 4399.953, 'min': 800.0, 'max': 4400.0}, {'current': 4399.924, 'min': 800.0, 'max': 4400.0}, {'current': 4399.96, 'min': 800.0, 'max': 4400.0}, {'current': 4400.081, 'min': 800.0, 'max': 4400.0}, {'current': 4400.005, 'min': 800.0, 'max': 4400.0}, {'current': 4400.123, 'min': 800.0, 'max': 4400.0}], 'disk': {'/': {'total': 914.7823104858398, 'used': 790.0020446777344}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.56636047363281}}
2024-11-22 14:31:29,895 INFO    HandlerThread:1028304 [system_monitor.py:probe():224] Finished collecting system info
2024-11-22 14:31:29,895 INFO    HandlerThread:1028304 [system_monitor.py:probe():227] Publishing system info
2024-11-22 14:31:29,895 INFO    HandlerThread:1028304 [system_monitor.py:probe():229] Finished publishing system info
2024-11-22 14:31:29,897 DEBUG   SenderThread:1028304 [sender.py:send():391] send: files
2024-11-22 14:31:29,897 INFO    SenderThread:1028304 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-11-22 14:31:29,923 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: python_packages
2024-11-22 14:31:29,924 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: python_packages
2024-11-22 14:31:29,964 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: stop_status
2024-11-22 14:31:29,964 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: internal_messages
2024-11-22 14:31:29,964 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: stop_status
2024-11-22 14:31:30,190 DEBUG   SenderThread:1028304 [sender.py:send():391] send: telemetry
2024-11-22 14:31:30,558 INFO    wandb-upload_0:1028304 [upload_job.py:push():130] Uploaded file /tmp/tmpy9pop9evwandb/xz4gez0p-wandb-metadata.json
2024-11-22 14:31:30,780 INFO    Thread-12 :1028304 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/wandb-metadata.json
2024-11-22 14:31:30,780 INFO    Thread-12 :1028304 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/output.log
2024-11-22 14:31:30,780 INFO    Thread-12 :1028304 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/requirements.txt
2024-11-22 14:31:30,924 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: internal_messages
2024-11-22 14:31:31,442 DEBUG   SenderThread:1028304 [sender.py:send():391] send: telemetry
2024-11-22 14:31:31,485 DEBUG   SenderThread:1028304 [sender.py:send():391] send: exit
2024-11-22 14:31:31,485 INFO    SenderThread:1028304 [sender.py:send_exit():598] handling exit code: 1
2024-11-22 14:31:31,485 INFO    SenderThread:1028304 [sender.py:send_exit():600] handling runtime: 1
2024-11-22 14:31:31,485 INFO    SenderThread:1028304 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-11-22 14:31:31,485 INFO    SenderThread:1028304 [sender.py:send_exit():606] send defer
2024-11-22 14:31:31,485 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:31,485 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 0
2024-11-22 14:31:31,485 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:31,485 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 0
2024-11-22 14:31:31,485 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 1
2024-11-22 14:31:31,485 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:31,485 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 1
2024-11-22 14:31:31,485 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:31,485 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 1
2024-11-22 14:31:31,485 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 2
2024-11-22 14:31:31,485 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:31,485 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 2
2024-11-22 14:31:31,485 INFO    HandlerThread:1028304 [system_monitor.py:finish():203] Stopping system monitor
2024-11-22 14:31:31,486 DEBUG   SystemMonitor:1028304 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-11-22 14:31:31,486 DEBUG   SystemMonitor:1028304 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-11-22 14:31:31,486 DEBUG   SystemMonitor:1028304 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-11-22 14:31:31,486 INFO    HandlerThread:1028304 [interfaces.py:finish():200] Joined cpu monitor
2024-11-22 14:31:31,486 INFO    HandlerThread:1028304 [interfaces.py:finish():200] Joined disk monitor
2024-11-22 14:31:31,534 INFO    HandlerThread:1028304 [interfaces.py:finish():200] Joined gpu monitor
2024-11-22 14:31:31,534 INFO    HandlerThread:1028304 [interfaces.py:finish():200] Joined memory monitor
2024-11-22 14:31:31,534 INFO    HandlerThread:1028304 [interfaces.py:finish():200] Joined network monitor
2024-11-22 14:31:31,535 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:31,535 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 2
2024-11-22 14:31:31,535 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 3
2024-11-22 14:31:31,535 DEBUG   SenderThread:1028304 [sender.py:send():391] send: stats
2024-11-22 14:31:31,535 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:31,535 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 3
2024-11-22 14:31:31,535 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:31,535 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 3
2024-11-22 14:31:31,535 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 4
2024-11-22 14:31:31,535 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:31,535 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 4
2024-11-22 14:31:31,535 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:31,535 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 4
2024-11-22 14:31:31,535 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 5
2024-11-22 14:31:31,536 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:31,536 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 5
2024-11-22 14:31:31,536 DEBUG   SenderThread:1028304 [sender.py:send():391] send: summary
2024-11-22 14:31:31,536 INFO    SenderThread:1028304 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-11-22 14:31:31,536 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:31,536 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 5
2024-11-22 14:31:31,536 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 6
2024-11-22 14:31:31,536 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:31,536 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 6
2024-11-22 14:31:31,536 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:31,536 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 6
2024-11-22 14:31:31,537 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: status_report
2024-11-22 14:31:31,779 INFO    Thread-12 :1028304 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/wandb-summary.json
2024-11-22 14:31:31,965 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 7
2024-11-22 14:31:31,965 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:31,965 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 7
2024-11-22 14:31:31,965 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:31,965 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 7
2024-11-22 14:31:32,485 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-22 14:31:32,780 INFO    Thread-12 :1028304 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/config.yaml
2024-11-22 14:31:32,780 INFO    Thread-12 :1028304 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/output.log
2024-11-22 14:31:33,488 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 8
2024-11-22 14:31:33,488 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: poll_exit
2024-11-22 14:31:33,488 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:33,488 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 8
2024-11-22 14:31:33,489 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:33,489 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 8
2024-11-22 14:31:33,489 INFO    SenderThread:1028304 [job_builder.py:build():443] Attempting to build job artifact
2024-11-22 14:31:33,489 INFO    SenderThread:1028304 [job_builder.py:_get_source_type():572] is repo sourced job
2024-11-22 14:31:33,500 INFO    SenderThread:1028304 [job_builder.py:build():548] adding wandb-job metadata file
2024-11-22 14:31:33,502 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 9
2024-11-22 14:31:33,502 DEBUG   SenderThread:1028304 [sender.py:send():391] send: artifact
2024-11-22 14:31:33,503 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:33,503 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 9
2024-11-22 14:31:33,780 INFO    Thread-12 :1028304 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/output.log
2024-11-22 14:31:34,290 INFO    SenderThread:1028304 [sender.py:send_artifact():1549] sent artifact job-https___github.com_hq-deng_RD4AD_easy_train.py - {'id': 'QXJ0aWZhY3Q6MTM0NTU3MjU5OQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNTg4MTI4Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTM0NTU3NTcyNQ==', 'versionIndex': 10}}}
2024-11-22 14:31:34,290 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:34,290 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 9
2024-11-22 14:31:34,290 INFO    SenderThread:1028304 [dir_watcher.py:finish():358] shutting down directory watcher
2024-11-22 14:31:34,489 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-22 14:31:34,780 INFO    SenderThread:1028304 [dir_watcher.py:finish():388] scan: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files
2024-11-22 14:31:34,781 INFO    SenderThread:1028304 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/config.yaml config.yaml
2024-11-22 14:31:34,781 INFO    SenderThread:1028304 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/output.log output.log
2024-11-22 14:31:34,781 INFO    SenderThread:1028304 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/wandb-metadata.json wandb-metadata.json
2024-11-22 14:31:34,781 INFO    SenderThread:1028304 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/requirements.txt requirements.txt
2024-11-22 14:31:34,781 INFO    SenderThread:1028304 [dir_watcher.py:finish():402] scan save: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/wandb-summary.json wandb-summary.json
2024-11-22 14:31:34,781 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 10
2024-11-22 14:31:34,781 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: poll_exit
2024-11-22 14:31:34,781 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:34,781 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 10
2024-11-22 14:31:34,783 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:34,783 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 10
2024-11-22 14:31:34,783 INFO    SenderThread:1028304 [file_pusher.py:finish():169] shutting down file pusher
2024-11-22 14:31:35,158 INFO    wandb-upload_0:1028304 [upload_job.py:push():130] Uploaded file /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/config.yaml
2024-11-22 14:31:35,223 INFO    wandb-upload_1:1028304 [upload_job.py:push():130] Uploaded file /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/output.log
2024-11-22 14:31:35,248 INFO    wandb-upload_3:1028304 [upload_job.py:push():130] Uploaded file /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/wandb-summary.json
2024-11-22 14:31:35,271 INFO    wandb-upload_2:1028304 [upload_job.py:push():130] Uploaded file /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/files/requirements.txt
2024-11-22 14:31:35,471 INFO    Thread-11 (_thread_body):1028304 [sender.py:transition_state():626] send defer: 11
2024-11-22 14:31:35,471 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:35,471 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 11
2024-11-22 14:31:35,471 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:35,471 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 11
2024-11-22 14:31:35,471 INFO    SenderThread:1028304 [file_pusher.py:join():175] waiting for file pusher
2024-11-22 14:31:35,472 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 12
2024-11-22 14:31:35,472 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:35,472 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 12
2024-11-22 14:31:35,472 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:35,472 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 12
2024-11-22 14:31:35,472 INFO    SenderThread:1028304 [file_stream.py:finish():601] file stream finish called
2024-11-22 14:31:35,489 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-22 14:31:35,659 INFO    SenderThread:1028304 [file_stream.py:finish():605] file stream finish is done
2024-11-22 14:31:35,659 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 13
2024-11-22 14:31:35,659 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: poll_exit
2024-11-22 14:31:35,659 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:35,659 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 13
2024-11-22 14:31:35,659 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:35,659 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 13
2024-11-22 14:31:35,659 INFO    SenderThread:1028304 [sender.py:transition_state():626] send defer: 14
2024-11-22 14:31:35,659 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: defer
2024-11-22 14:31:35,659 INFO    HandlerThread:1028304 [handler.py:handle_request_defer():184] handle defer: 14
2024-11-22 14:31:35,659 DEBUG   SenderThread:1028304 [sender.py:send():391] send: final
2024-11-22 14:31:35,659 DEBUG   SenderThread:1028304 [sender.py:send():391] send: footer
2024-11-22 14:31:35,659 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: defer
2024-11-22 14:31:35,659 INFO    SenderThread:1028304 [sender.py:send_request_defer():622] handle sender defer: 14
2024-11-22 14:31:35,659 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-22 14:31:35,660 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: poll_exit
2024-11-22 14:31:35,660 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: server_info
2024-11-22 14:31:35,660 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: server_info
2024-11-22 14:31:35,660 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: poll_exit
2024-11-22 14:31:35,660 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: get_summary
2024-11-22 14:31:35,661 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: sampled_history
2024-11-22 14:31:35,661 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: internal_messages
2024-11-22 14:31:35,798 DEBUG   SenderThread:1028304 [sender.py:send_request():418] send_request: poll_exit
2024-11-22 14:31:35,798 INFO    MainThread:1028304 [wandb_run.py:_footer_history_summary_info():4076] rendering history
2024-11-22 14:31:35,798 INFO    MainThread:1028304 [wandb_run.py:_footer_history_summary_info():4108] rendering summary
2024-11-22 14:31:35,798 INFO    MainThread:1028304 [wandb_run.py:_footer_sync_info():4035] logging synced files
2024-11-22 14:31:35,798 DEBUG   HandlerThread:1028304 [handler.py:handle_request():158] handle_request: shutdown
2024-11-22 14:31:35,798 INFO    HandlerThread:1028304 [handler.py:finish():880] shutting down handler
2024-11-22 14:31:36,661 INFO    WriterThread:1028304 [datastore.py:close():296] close: /home/zeddo123/anom/RD4AD/wandb/run-20241122_143129-tntywrjp/run-tntywrjp.wandb
2024-11-22 14:31:36,798 INFO    SenderThread:1028304 [sender.py:finish():1631] shutting down sender
2024-11-22 14:31:36,798 INFO    SenderThread:1028304 [file_pusher.py:finish():169] shutting down file pusher
2024-11-22 14:31:36,798 INFO    SenderThread:1028304 [file_pusher.py:join():175] waiting for file pusher
